date;time;subject;blocknum;trialnum;trialcode;response;correct;cor2;latency;stimulusnumber1;stimulusitem1
06/12/2023;11:05:51;114;6;3;solution_solved_VIS;2;1;;518;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;6;4;solution_visAHA;Býr;0;1;2578;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;11:05:51;114;7;2;visCATCH;5;1;;6800;39;3PVIP_009_erdmaennchen_gauss2.jpg
06/12/2023;11:05:51;114;8;2;visAHA;3;1;;4697;28;1PVIP_028_knife.new_gauss1.5.jpg
06/12/2023;11:05:51;114;8;3;solution_solved_VIS;5;0;;2396;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;9;2;visAHA;3;1;;5276;90;2PVIP_085_frog5.jpg
06/12/2023;11:05:51;114;9;3;solution_solved_VIS;5;0;;729;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;10;2;visAHA;5;0;;5645;19;1PVIP_019_elephant1_gauss2.jpg
06/12/2023;11:05:51;114;11;2;visCATCH;5;1;;4900;59;3PVIP_030_pigeon_gauss4.jpg
06/12/2023;11:05:51;114;12;2;visAHA;2;1;;3145;97;2PVIP_092_jet1_gauss5.jpg
06/12/2023;11:05:51;114;12;3;solution_solved_VIS;6;0;;1033;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;13;2;visAHA;2;1;;4376;11;1PVIP_011_butterfly2.jpg
06/12/2023;11:05:51;114;13;3;solution_solved_VIS;6;0;;1392;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;14;2;visAHA;2;1;;1639;93;2PVIP_088_gun.jpg
06/12/2023;11:05:51;114;14;3;solution_solved_VIS;2;1;;911;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;14;4;solution_visAHA;Gewehr;0;1;5333;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;11:05:51;114;15;2;visCATCH;5;1;;3705;57;3PVIP_028_peach_gauss3.jpg
06/12/2023;11:05:51;114;16;2;visAHA;6;0;;2262;109;2PVIP_104_piano.jpg
06/12/2023;11:05:51;114;17;2;visAHA;5;0;;4355;78;2PVIP_072_cigarette_gauss3.jpg
06/12/2023;11:05:51;114;18;2;visCATCH;5;1;;1827;45;3PVIP_015_horse.new_gauss3.jpg
06/12/2023;11:05:51;114;19;2;visAHA;3;1;;2995;108;2PVIP_103_panda_gauss6.jpg
06/12/2023;11:05:51;114;19;3;solution_solved_VIS;5;0;;3507;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;20;2;visCATCH;4;1;;4186;60;3PVIP_031_prison_gauss7.jpg
06/12/2023;11:05:51;114;21;2;visAHA;2;1;;2330;83;2PVIP_077_cow3.jpg
06/12/2023;11:05:51;114;21;3;solution_solved_VIS;6;0;;879;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;22;2;visCATCH;4;1;;5323;16;3PVIP_047_clown1_gauss4.jpg
06/12/2023;11:05:51;114;23;2;visAHA;3;1;;5830;72;2PVIP_066_burro1_gauss3.jpg
06/12/2023;11:05:51;114;23;3;solution_solved_VIS;3;1;;805;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;23;4;solution_visAHA;Hirsch/Reh;0;0;7541;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;11:05:51;114;24;2;visAHA;2;1;;840;101;2PVIP_096_lamb_gauss3.jpg
06/12/2023;11:05:51;114;24;3;solution_solved_VIS;2;1;;423;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;24;4;solution_visAHA;Lamm;0;1;2137;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;11:05:51;114;25;2;visCATCH;5;1;;1765;41;3PVIP_011_football_gauss3.jpg
06/12/2023;11:05:51;114;26;2;visAHA;3;1;;3944;53;1PVIP_053_watch2.jpg
06/12/2023;11:05:51;114;26;3;solution_solved_VIS;3;1;;359;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;26;4;solution_visAHA;Uhr;0;1;1804;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;11:05:51;114;27;2;visCATCH;5;1;;3841;26;3PVIP_058_violin_gauss5.jpg
06/12/2023;11:05:51;114;28;2;visAHA;2;1;;1298;115;2PVIP_110_ski.new_gauss1.jpg
06/12/2023;11:05:51;114;28;3;solution_solved_VIS;2;1;;390;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;28;4;solution_visAHA;Skier;0;1;2517;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;11:05:51;114;29;2;visAHA;3;1;;4158;51;1PVIP_051_wheat_gauss1.5.jpg
06/12/2023;11:05:51;114;29;3;solution_solved_VIS;5;0;;1317;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;30;2;visCATCH;5;1;;3367;28;3PVIP_060_wine2_gauss5.jpg
06/12/2023;11:05:51;114;31;2;visAHA;4;0;;4698;23;1PVIP_023_geese_gauss3.jpg
06/12/2023;11:05:51;114;32;2;visAHA;3;1;;1376;32;1PVIP_032_mountain_gauss3.5.jpg
06/12/2023;11:05:51;114;32;3;solution_solved_VIS;6;0;;1399;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;33;2;visAHA;4;0;;7016;43;1PVIP_043_snail.new_gauss2.5.jpg
06/12/2023;11:05:51;114;34;2;visAHA;3;1;;3320;13;1PVIP_013_cat.new_gauss3.jpg
06/12/2023;11:05:51;114;34;3;solution_solved_VIS;6;0;;1042;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;35;2;visAHA;2;1;;1670;76;2PVIP_070_cauliflower.new_gauss3.jpg
06/12/2023;11:05:51;114;35;3;solution_solved_VIS;6;0;;533;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;36;2;visCATCH;3;0;;3875;30;3PVIP_062_zebra2_gauss12.jpg
06/12/2023;11:05:51;114;36;3;solution_solved_VIScatch;6;1;;1062;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;37;2;visAHA;5;0;;4344;64;2PVIP_058_bagpipe_gauss6.jpg
06/12/2023;11:05:51;114;38;2;visCATCH;4;1;;5223;27;3PVIP_059_wateringcan_gauss4.jpg
06/12/2023;11:05:51;114;39;2;visAHA;2;1;;2700;44;1PVIP_044_snake_gauss1.5.jpg
06/12/2023;11:05:51;114;39;3;solution_solved_VIS;6;0;;1538;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;40;2;visCATCH;5;1;;6704;10;3PVIP_041_bouquet1_gauss2.jpg
06/12/2023;11:05:51;114;41;2;visAHA;2;1;;2532;118;2PVIP_113_whale.jpg
06/12/2023;11:05:51;114;41;3;solution_solved_VIS;6;0;;764;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;42;2;visAHA;2;1;;2537;17;1PVIP_017_deer2_gauss1.jpg
06/12/2023;11:05:51;114;42;3;solution_solved_VIS;2;1;;355;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;42;4;solution_visAHA;Reh;0;2;27278;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;11:05:51;114;43;2;visCATCH;3;0;;2273;42;3PVIP_012_forceps_gauss4.jpg
06/12/2023;11:05:51;114;43;3;solution_solved_VIScatch;5;1;;807;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;44;2;visAHA;2;1;;2243;67;2PVIP_061_boat_gauss3.jpg
06/12/2023;11:05:51;114;44;3;solution_solved_VIS;2;1;;293;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;44;4;solution_visAHA;Schiff;0;2;2181;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;11:05:51;114;45;2;visAHA;6;0;;4190;88;2PVIP_083_eye.new_gauss2.jpg
06/12/2023;11:05:51;114;46;2;visCATCH;3;0;;1728;50;3PVIP_021_leaf_gauss5.jpg
06/12/2023;11:05:51;114;46;3;solution_solved_VIScatch;6;1;;504;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;47;2;visAHA;3;1;;2192;119;2PVIP_114_wolf3.jpg
06/12/2023;11:05:51;114;47;3;solution_solved_VIS;6;0;;298;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;48;2;visAHA;5;0;;2454;95;2PVIP_090_hawk_gauss4.jpg
06/12/2023;11:05:51;114;49;2;visCATCH;6;1;;1848;23;3PVIP_055_tongue_gauss2.jpg
06/12/2023;11:05:51;114;50;2;visAHA;2;1;;1483;100;2PVIP_095_knob_gauss1.jpg
06/12/2023;11:05:51;114;50;3;solution_solved_VIS;2;1;;5947;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;50;4;solution_visAHA;Balken;0;0;8454;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;11:05:51;114;51;2;visCATCH;6;1;;4218;47;3PVIP_017_iron_gauss3.jpg
06/12/2023;11:05:51;114;52;2;visAHA;6;0;;566;62;2PVIP_056_baby3_gauss5.jpg
06/12/2023;11:05:51;114;53;2;visCATCH;5;1;;4100;32;3PVIP_002_cockpit_gauss3.jpg
06/12/2023;11:05:51;114;54;2;visAHA;3;1;;1728;22;1PVIP_022_frog2_gauss4.jpg
06/12/2023;11:05:51;114;54;3;solution_solved_VIS;6;0;;778;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;55;2;visAHA;5;0;;1598;61;2PVIP_055_affe_gauss4.jpg
06/12/2023;11:05:51;114;56;2;visCATCH;4;1;;2313;14;3PVIP_045_chicken_gauss3.jpg
06/12/2023;11:05:51;114;57;2;visAHA;3;1;;5117;87;2PVIP_081_elephant2_gauss2.jpg
06/12/2023;11:05:51;114;57;3;solution_solved_VIS;6;0;;329;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;58;2;visCATCH;5;1;;4632;25;3PVIP_057_treemouse_gauss3.jpg
06/12/2023;11:05:51;114;59;2;visAHA;6;0;;1409;63;2PVIP_057_bag.jpg
06/12/2023;11:05:51;114;60;2;visCATCH;6;1;;1260;33;3PVIP_003_boat3.jpg
06/12/2023;11:05:51;114;61;2;visAHA;5;0;;1685;86;2PVIP_080_ear_gauss2.jpg
06/12/2023;11:05:51;114;62;2;visAHA;5;0;;2862;29;1PVIP_029_leopard3.jpg
06/12/2023;11:05:51;114;63;2;visCATCH;3;0;;2114;48;3PVIP_018_kameleon1_gauss4.jpg
06/12/2023;11:05:51;114;63;3;solution_solved_VIScatch;6;1;;524;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;64;2;visAHA;6;0;;972;114;2PVIP_109_shoes2_gauss4.jpg
06/12/2023;11:05:51;114;65;2;visCATCH;6;1;;4548;2;3PVIP_033_auditorium1_gauss4.jpg
06/12/2023;11:05:51;114;66;2;visAHA;4;0;;3235;38;1PVIP_038_python2_gauss2.jpg
06/12/2023;11:05:51;114;67;2;visAHA;5;0;;3706;91;2PVIP_086_girl.jpg
06/12/2023;11:05:51;114;68;2;visCATCH;3;0;;4293;37;3PVIP_007_dolphin.new_gauss3.jpg
06/12/2023;11:05:51;114;68;3;solution_solved_VIScatch;6;1;;387;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;69;2;visAHA;2;1;;568;104;2PVIP_099_metro_gauss2.jpg
06/12/2023;11:05:51;114;69;3;solution_solved_VIS;2;1;;358;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;69;4;solution_visAHA;U-Bahn;0;1;27537;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;11:05:51;114;70;2;visAHA;3;1;;2672;54;1PVIP_054_toilet_gauss5.jpg
06/12/2023;11:05:51;114;70;3;solution_solved_VIS;6;0;;608;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;71;2;visCATCH;3;0;;3899;19;3PVIP_051_soldier_gauss5.jpg
06/12/2023;11:05:51;114;71;3;solution_solved_VIScatch;6;1;;310;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;72;2;visAHA;2;1;;1058;105;2PVIP_100_mirror_gauss4.jpg
06/12/2023;11:05:51;114;72;3;solution_solved_VIS;2;1;;275;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;72;4;solution_visAHA;Spiegel;0;1;3222;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;11:05:51;114;73;2;visAHA;3;1;;2460;102;2PVIP_097_leopard7.jpg
06/12/2023;11:05:51;114;73;3;solution_solved_VIS;4;0;;3379;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;74;2;visAHA;3;1;;2713;75;2PVIP_069_cat2.jpg
06/12/2023;11:05:51;114;74;3;solution_solved_VIS;6;0;;418;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;75;2;visAHA;3;1;;2484;27;1PVIP_027_squirrel.new_gauss4.jpg
06/12/2023;11:05:51;114;75;3;solution_solved_VIS;6;0;;419;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;76;2;visAHA;3;1;;951;45;1PVIP_045_spider.new_gauss1.jpg
06/12/2023;11:05:51;114;76;3;solution_solved_VIS;6;0;;399;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;77;2;visCATCH;5;1;;1468;13;3PVIP_044_caterpillar.new_gauss3.jpg
06/12/2023;11:05:51;114;78;2;visAHA;2;1;;1343;82;2PVIP_076_computer.new_gauss5.jpg
06/12/2023;11:05:51;114;78;3;solution_solved_VIS;2;1;;372;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;78;4;solution_visAHA;Laptop/Computer;0;1;5723;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;11:05:51;114;79;2;visCATCH;4;1;;2028;29;3PVIP_061_wing1_gauss4.jpg
06/12/2023;11:05:51;114;80;2;visAHA;5;0;;4163;15;1PVIP_015_crocodile1_gauss2.5.jpg
06/12/2023;11:05:51;114;81;2;visCATCH;3;0;;1342;21;3PVIP_053_tent_gauss4.jpg
06/12/2023;11:05:51;114;81;3;solution_solved_VIScatch;6;1;;332;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;82;2;visAHA;2;1;;2018;70;2PVIP_064_bridge_gauss2.5.jpg
06/12/2023;11:05:51;114;82;3;solution_solved_VIS;6;0;;505;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;83;2;visAHA;6;0;;1279;18;1PVIP_018_dog3_gauss2.5.jpg
06/12/2023;11:05:51;114;84;2;visAHA;2;1;;1618;81;2PVIP_075_chair3_gauss5.jpg
06/12/2023;11:05:51;114;84;3;solution_solved_VIS;3;1;;496;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;84;4;solution_visAHA;Stuhl;0;1;3108;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;11:05:51;114;85;2;visAHA;3;1;;4545;69;2PVIP_063_brick_gauss5.jpg
06/12/2023;11:05:51;114;85;3;solution_solved_VIS;6;0;;1905;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;86;2;visCATCH;5;1;;4458;12;3PVIP_043_candy_gauss3.jpg
06/12/2023;11:05:51;114;87;2;visAHA;5;0;;6763;7;1PVIP_007_bird3.jpg
06/12/2023;11:05:51;114;88;2;visAHA;6;0;;2322;49;1PVIP_049_turtle_gauss4.jpg
06/12/2023;11:05:51;114;89;2;visCATCH;3;0;;2859;31;3PVIP_001_cockatoo.new_gauss4.jpg
06/12/2023;11:05:51;114;89;3;solution_solved_VIScatch;5;1;;359;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;90;2;visAHA;3;1;;1756;89;2PVIP_084_fish1_gauss3.jpg
06/12/2023;11:05:51;114;90;3;solution_solved_VIS;6;0;;222;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;91;2;visAHA;2;1;;1052;66;2PVIP_060_bee2.jpg
06/12/2023;11:05:51;114;91;3;solution_solved_VIS;2;1;;254;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;91;4;solution_visAHA;Biene;0;1;1709;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;11:05:51;114;92;2;visCATCH;6;1;;963;55;3PVIP_026_moth.new_gauss4.jpg
06/12/2023;11:05:51;114;93;2;visAHA;2;1;;1349;24;1PVIP_024_hamster2_gauss1.5.jpg
06/12/2023;11:05:51;114;93;3;solution_solved_VIS;2;1;;1022;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;93;4;solution_visAHA;Biber;0;0;2229;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;11:05:51;114;94;2;visCATCH;6;1;;2551;58;3PVIP_029_pig_gauss3.jpg
06/12/2023;11:05:51;114;95;2;visAHA;2;1;;428;46;1PVIP_046_tiger_gauss2.5.jpg
06/12/2023;11:05:51;114;95;3;solution_solved_VIS;2;1;;297;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;95;4;solution_visAHA;Tiger;0;1;3630;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;11:05:51;114;96;2;visAHA;5;0;;3091;103;2PVIP_098_lion2.jpg
06/12/2023;11:05:51;114;97;2;visCATCH;5;1;;2762;43;3PVIP_013_grasshopper.new_gauss3.jpg
06/12/2023;11:05:51;114;98;2;visAHA;6;0;;4745;5;1PVIP_005_bell_gauss1.5.jpg
06/12/2023;11:05:51;114;99;2;visAHA;3;1;;3151;107;2PVIP_102_owl_gauss4.jpg
06/12/2023;11:05:51;114;99;3;solution_solved_VIS;6;0;;407;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;100;2;visAHA;6;0;;4359;16;1PVIP_016_crone_gauss1.5.jpg
06/12/2023;11:05:51;114;101;2;visAHA;5;0;;4572;47;1PVIP_047_toad2_gauss1.jpg
06/12/2023;11:05:51;114;102;2;visCATCH;3;0;;3134;8;3PVIP_039_birdie_gauss7.jpg
06/12/2023;11:05:51;114;102;3;solution_solved_VIScatch;6;1;;1315;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;103;2;visAHA;3;1;;2660;48;1PVIP_048_tomb_gauss3.jpg
06/12/2023;11:05:51;114;103;3;solution_solved_VIS;6;0;;452;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;104;2;visCATCH;3;0;;1148;20;3PVIP_052_cat3.jpg
06/12/2023;11:05:51;114;104;3;solution_solved_VIScatch;6;1;;454;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;105;2;visAHA;2;1;;2738;58;1PVIP_118_phone_gauss5.jpg
06/12/2023;11:05:51;114;105;3;solution_solved_VIS;6;0;;274;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;106;2;visCATCH;5;1;;2589;11;3PVIP_042_bread2_gauss2.jpg
06/12/2023;11:05:51;114;107;2;visAHA;2;1;;1562;34;1PVIP_034_octopus.new_gauss1.5.jpg
06/12/2023;11:05:51;114;107;3;solution_solved_VIS;2;1;;286;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
06/12/2023;11:05:51;114;107;4;solution_visAHA;Oktopus;0;1;3674;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
06/12/2023;11:05:51;114;108;2;visCATCH;6;1;;2573;34;3PVIP_004_crab.new_gauss2.jpg
06/12/2023;11:05:51;114;109;2;visAHA;5;0;;1050;55;1PVIP_082_erdbeere_gauss1.jpg
06/12/2023;11:05:51;114;110;2;visCATCH;2;0;;942;54;3PVIP_025_moose.new_gauss5.jpg
06/12/2023;11:05:51;114;110;3;solution_solved_VIScatch;6;1;;313;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
